ID,Average_Grade,Total_Failures,Total_Courses,Avg_Practical,Avg_Theoretical,Failure_Rate,Absence_Count,Cluster
221259,68.28571428571429,0,7,10.285714285714286,58.0,0.0,0.0,0
221260,39.57142857142857,0,7,7.428571428571429,32.142857142857146,0.0,0.0,0
221261,85.57142857142857,0,7,14.571428571428571,71.0,0.0,0.0,0
221262,0.0,7,7,0.0,0.0,100.0,4.0,1
221263,64.71428571428571,0,7,12.571428571428571,52.142857142857146,0.0,0.0,0
221264,57.42857142857143,0,7,9.285714285714286,48.142857142857146,0.0,0.0,0
221265,52.285714285714285,0,7,11.285714285714286,41.0,0.0,0.0,0
221266,72.28571428571429,0,7,11.142857142857142,61.142857142857146,0.0,0.0,0
221267,49.857142857142854,0,7,9.428571428571429,40.42857142857143,0.0,0.0,0
221268,63.142857142857146,0,7,11.0,52.142857142857146,0.0,0.0,0
221269,0.0,7,7,0.0,0.0,100.0,4.0,1
221270,14.714285714285714,3,7,2.142857142857143,12.571428571428571,42.857142857142854,2.0,1
221271,45.42857142857143,0,7,7.142857142857143,38.285714285714285,0.0,0.0,0
221272,63.57142857142857,1,7,9.428571428571429,54.142857142857146,14.285714285714285,0.0,0
221322,63.0,0,1,21.0,42.0,0.0,0.0,3
222001,51.42857142857143,2,7,13.714285714285714,37.714285714285715,28.57142857142857,2.0,3
222002,28.571428571428573,4,7,6.285714285714286,22.285714285714285,57.14285714285714,2.0,1
222003,72.0,0,7,13.714285714285714,58.285714285714285,0.0,0.0,0
222004,88.57142857142857,0,7,17.0,71.57142857142857,0.0,0.0,3
222005,76.14285714285714,0,7,17.0,59.142857142857146,0.0,0.0,3
222006,0.0,7,7,0.0,0.0,100.0,4.0,1
222007,84.42857142857143,0,7,17.285714285714285,67.14285714285714,0.0,0.0,3
222008,76.28571428571429,0,7,15.428571428571429,60.857142857142854,0.0,0.0,3
222009,66.0,0,7,12.428571428571429,53.57142857142857,0.0,0.0,0
222010,68.85714285714286,0,7,16.285714285714285,52.57142857142857,0.0,0.0,3
222011,63.285714285714285,0,7,11.428571428571429,51.857142857142854,0.0,0.0,0
222012,65.14285714285714,1,7,15.0,50.142857142857146,14.285714285714285,1.0,3
222013,80.85714285714286,0,7,16.0,64.85714285714286,0.0,0.0,3
222014,81.57142857142857,0,7,15.428571428571429,66.14285714285714,0.0,0.0,0
222015,82.85714285714286,0,7,14.0,68.85714285714286,0.0,0.0,0
222016,70.85714285714286,0,7,13.571428571428571,57.285714285714285,0.0,0.0,0
222017,79.71428571428571,0,7,16.142857142857142,63.57142857142857,0.0,0.0,3
222018,71.57142857142857,0,7,16.285714285714285,55.285714285714285,0.0,0.0,3
222019,78.14285714285714,0,7,16.571428571428573,61.57142857142857,0.0,0.0,3
222020,74.14285714285714,0,7,12.714285714285714,61.42857142857143,0.0,0.0,0
222021,61.714285714285715,0,7,10.142857142857142,51.57142857142857,0.0,0.0,0
222022,0.8571428571428571,7,7,0.8571428571428571,0.0,100.0,5.0,1
222023,61.714285714285715,0,7,12.857142857142858,48.857142857142854,0.0,0.0,0
222024,47.857142857142854,2,7,12.0,35.857142857142854,28.57142857142857,2.0,0
222025,55.142857142857146,1,7,9.714285714285714,45.42857142857143,14.285714285714285,1.0,0
222026,82.57142857142857,0,7,17.142857142857142,65.42857142857143,0.0,0.0,3
222027,64.28571428571429,1,7,15.571428571428571,48.714285714285715,14.285714285714285,1.0,3
222028,92.71428571428571,0,7,17.571428571428573,75.14285714285714,0.0,0.0,3
222029,59.714285714285715,0,7,10.428571428571429,49.285714285714285,0.0,0.0,0
222030,55.0,1,7,11.428571428571429,43.57142857142857,14.285714285714285,1.0,0
222031,83.42857142857143,0,7,16.428571428571427,67.0,0.0,0.0,3
222032,0.0,7,7,0.0,0.0,100.0,4.0,1
222033,0.0,7,7,0.0,0.0,100.0,4.0,1
222034,65.14285714285714,0,7,13.857142857142858,51.285714285714285,0.0,0.0,0
222035,71.42857142857143,0,7,15.285714285714286,56.142857142857146,0.0,0.0,3
222036,86.14285714285714,0,7,16.857142857142858,69.28571428571429,0.0,0.0,3
222037,0.0,7,7,0.0,0.0,100.0,4.0,1
222038,80.71428571428571,0,7,16.714285714285715,64.0,0.0,0.0,3
222039,79.0,0,7,16.571428571428573,62.42857142857143,0.0,0.0,3
222040,79.85714285714286,0,7,16.0,63.857142857142854,0.0,0.0,3
222041,62.57142857142857,0,7,12.571428571428571,50.0,0.0,0.0,0
222042,77.71428571428571,0,7,12.571428571428571,65.14285714285714,0.0,0.0,0
222043,84.85714285714286,0,7,17.428571428571427,67.42857142857143,0.0,0.0,3
222044,68.28571428571429,0,7,15.285714285714286,53.0,0.0,0.0,3
222045,78.85714285714286,0,7,13.714285714285714,65.14285714285714,0.0,0.0,0
222046,74.71428571428571,0,7,16.428571428571427,58.285714285714285,0.0,0.0,3
222047,69.42857142857143,0,7,14.714285714285714,54.714285714285715,0.0,0.0,0
222048,63.857142857142854,0,7,11.142857142857142,52.714285714285715,0.0,0.0,0
222049,73.57142857142857,0,7,13.142857142857142,60.42857142857143,0.0,0.0,0
222050,60.0,0,7,10.142857142857142,49.857142857142854,0.0,0.0,0
222051,74.28571428571429,0,7,14.428571428571429,59.857142857142854,0.0,0.0,0
222052,79.85714285714286,0,7,15.428571428571429,64.42857142857143,0.0,0.0,0
222053,88.42857142857143,0,7,17.571428571428573,70.85714285714286,0.0,0.0,3
222054,70.57142857142857,0,7,15.571428571428571,55.0,0.0,0.0,3
222055,85.42857142857143,0,7,17.285714285714285,68.14285714285714,0.0,0.0,3
222056,81.57142857142857,0,7,16.857142857142858,64.71428571428571,0.0,0.0,3
222057,85.85714285714286,0,7,17.428571428571427,68.42857142857143,0.0,0.0,3
222058,59.857142857142854,0,7,13.857142857142858,46.0,0.0,0.0,0
222059,55.285714285714285,0,7,13.428571428571429,41.857142857142854,0.0,0.0,0
222060,73.57142857142857,0,7,16.142857142857142,57.42857142857143,0.0,0.0,3
222061,65.42857142857143,0,7,13.0,52.42857142857143,0.0,0.0,0
222062,59.285714285714285,0,7,11.285714285714286,48.0,0.0,0.0,0
222063,0.0,7,7,0.0,0.0,100.0,4.0,1
222064,79.28571428571429,0,7,14.857142857142858,64.42857142857143,0.0,0.0,0
222065,0.0,7,7,0.0,0.0,100.0,4.0,1
222066,61.142857142857146,0,7,12.857142857142858,48.285714285714285,0.0,0.0,0
222067,77.85714285714286,0,7,15.0,62.857142857142854,0.0,0.0,0
222068,73.85714285714286,0,7,12.857142857142858,61.0,0.0,0.0,0
222069,0.0,7,7,0.0,0.0,100.0,4.0,1
222070,81.71428571428571,0,7,14.857142857142858,66.85714285714286,0.0,0.0,0
222071,66.57142857142857,0,7,11.428571428571429,55.142857142857146,0.0,0.0,0
222072,74.14285714285714,0,7,14.142857142857142,60.0,0.0,0.0,0
222073,58.857142857142854,0,7,12.285714285714286,46.57142857142857,0.0,0.0,0
222074,60.285714285714285,1,7,11.0,49.285714285714285,14.285714285714285,1.0,0
222075,78.57142857142857,0,7,16.0,62.57142857142857,0.0,0.0,3
222076,76.14285714285714,1,7,17.142857142857142,59.0,14.285714285714285,1.0,3
222077,84.71428571428571,0,7,16.714285714285715,68.0,0.0,0.0,3
222078,66.42857142857143,0,7,13.857142857142858,52.57142857142857,0.0,0.0,0
222079,67.42857142857143,0,7,15.142857142857142,52.285714285714285,0.0,0.0,3
222080,79.71428571428571,0,7,15.857142857142858,63.857142857142854,0.0,0.0,3
222081,70.0,0,7,17.0,53.0,0.0,0.0,3
222082,67.85714285714286,0,7,12.571428571428571,55.285714285714285,0.0,0.0,0
222083,72.85714285714286,0,7,14.571428571428571,58.285714285714285,0.0,0.0,0
222084,79.14285714285714,0,7,17.142857142857142,62.0,0.0,0.0,3
222085,91.28571428571429,0,7,17.857142857142858,73.42857142857143,0.0,0.0,3
222086,79.42857142857143,0,7,16.428571428571427,63.0,0.0,0.0,3
222087,80.28571428571429,0,7,15.714285714285714,64.57142857142857,0.0,0.0,0
222088,77.42857142857143,0,7,14.428571428571429,63.0,0.0,0.0,0
222089,84.0,0,7,17.714285714285715,66.28571428571429,0.0,0.0,3
222090,79.42857142857143,0,7,12.571428571428571,66.85714285714286,0.0,0.0,0
222091,59.57142857142857,0,7,10.571428571428571,49.0,0.0,0.0,0
222092,0.0,7,7,0.0,0.0,100.0,4.0,1
222093,59.714285714285715,0,7,12.285714285714286,47.42857142857143,0.0,0.0,0
222094,66.14285714285714,0,7,12.857142857142858,53.285714285714285,0.0,0.0,0
222095,0.0,7,7,0.0,0.0,100.0,4.0,1
222096,0.0,7,7,0.0,0.0,100.0,4.0,1
222097,66.42857142857143,0,7,13.142857142857142,53.285714285714285,0.0,0.0,0
222098,80.28571428571429,0,7,14.857142857142858,65.42857142857143,0.0,0.0,0
222099,63.142857142857146,0,7,10.714285714285714,52.42857142857143,0.0,0.0,0
222100,66.71428571428571,0,7,13.142857142857142,53.57142857142857,0.0,0.0,0
222101,68.57142857142857,0,7,13.0,55.57142857142857,0.0,0.0,0
222102,82.57142857142857,0,7,15.857142857142858,66.71428571428571,0.0,0.0,0
222103,87.28571428571429,0,7,16.571428571428573,70.71428571428571,0.0,0.0,3
222104,76.0,0,7,15.0,61.0,0.0,0.0,0
222105,64.42857142857143,0,7,12.142857142857142,52.285714285714285,0.0,0.0,0
222106,70.42857142857143,0,7,13.142857142857142,57.285714285714285,0.0,0.0,0
222107,64.85714285714286,0,7,11.571428571428571,53.285714285714285,0.0,0.0,0
222108,68.0,0,7,13.0,55.0,0.0,0.0,0
222109,58.142857142857146,1,7,14.142857142857142,44.0,14.285714285714285,1.0,3
222110,4.285714285714286,6,7,1.1428571428571428,3.142857142857143,85.71428571428571,4.0,1
222111,71.14285714285714,0,7,14.714285714285714,56.42857142857143,0.0,0.0,0
222112,6.142857142857143,7,7,6.142857142857143,0.0,100.0,7.0,1
222113,44.142857142857146,1,7,8.285714285714286,35.857142857142854,14.285714285714285,1.0,0
222114,71.85714285714286,0,7,15.285714285714286,56.57142857142857,0.0,0.0,3
222115,54.57142857142857,0,7,12.571428571428571,42.0,0.0,0.0,0
222116,60.0,0,7,11.285714285714286,48.714285714285715,0.0,0.0,0
222117,56.142857142857146,2,7,13.714285714285714,42.42857142857143,28.57142857142857,2.0,3
222118,70.0,1,7,15.285714285714286,54.714285714285715,14.285714285714285,1.0,3
222119,68.71428571428571,0,7,14.428571428571429,54.285714285714285,0.0,0.0,0
222120,69.0,0,7,14.714285714285714,54.285714285714285,0.0,0.0,0
222121,72.28571428571429,0,7,13.857142857142858,58.42857142857143,0.0,0.0,0
222122,62.0,0,7,12.571428571428571,49.42857142857143,0.0,0.0,0
222123,21.857142857142858,6,7,14.857142857142858,7.0,85.71428571428571,6.0,1
222124,73.57142857142857,0,7,14.428571428571429,59.142857142857146,0.0,0.0,0
222125,81.85714285714286,0,7,15.714285714285714,66.14285714285714,0.0,0.0,0
222126,78.0,0,7,15.142857142857142,62.857142857142854,0.0,0.0,0
222127,72.0,0,7,14.142857142857142,57.857142857142854,0.0,0.0,0
222128,50.142857142857146,1,7,6.857142857142857,43.285714285714285,14.285714285714285,1.0,0
222129,0.0,7,7,0.0,0.0,100.0,4.0,1
222130,0.0,7,7,0.0,0.0,100.0,4.0,1
222131,53.142857142857146,1,7,9.428571428571429,43.714285714285715,14.285714285714285,0.0,0
222132,77.42857142857143,0,7,13.571428571428571,63.857142857142854,0.0,0.0,0
222133,80.85714285714286,0,7,15.0,65.85714285714286,0.0,0.0,0
222134,80.42857142857143,0,7,15.285714285714286,65.14285714285714,0.0,0.0,0
222135,72.0,0,7,14.428571428571429,57.57142857142857,0.0,0.0,0
222136,64.57142857142857,0,7,12.428571428571429,52.142857142857146,0.0,0.0,0
222137,78.14285714285714,0,7,15.714285714285714,62.42857142857143,0.0,0.0,3
222138,71.14285714285714,0,7,14.285714285714286,56.857142857142854,0.0,0.0,0
222139,58.42857142857143,0,7,11.285714285714286,47.142857142857146,0.0,0.0,0
222140,74.57142857142857,0,7,14.428571428571429,60.142857142857146,0.0,0.0,0
222141,71.85714285714286,0,7,13.142857142857142,58.714285714285715,0.0,0.0,0
222142,0.0,7,7,0.0,0.0,100.0,4.0,1
222143,60.0,0,7,12.142857142857142,47.857142857142854,0.0,0.0,0
222144,64.85714285714286,0,7,11.0,53.857142857142854,0.0,0.0,0
222145,53.42857142857143,0,7,9.714285714285714,43.714285714285715,0.0,0.0,0
222146,12.142857142857142,6,7,9.0,3.142857142857143,85.71428571428571,6.0,1
222147,87.42857142857143,0,7,16.142857142857142,71.28571428571429,0.0,0.0,0
222148,73.71428571428571,0,7,15.428571428571429,58.285714285714285,0.0,0.0,3
222149,9.428571428571429,5,7,3.142857142857143,6.285714285714286,71.42857142857143,4.0,1
222150,74.14285714285714,0,7,11.714285714285714,62.42857142857143,0.0,0.0,0
222151,51.42857142857143,0,7,12.0,39.42857142857143,0.0,0.0,0
222152,69.42857142857143,0,7,11.714285714285714,57.714285714285715,0.0,0.0,0
222153,51.0,0,7,11.571428571428571,39.42857142857143,0.0,0.0,0
222154,81.71428571428571,0,7,16.714285714285715,65.0,0.0,0.0,3
222155,59.142857142857146,0,7,16.571428571428573,42.57142857142857,0.0,0.0,3
222156,59.857142857142854,1,7,13.142857142857142,46.714285714285715,14.285714285714285,1.0,0
222157,61.285714285714285,0,7,13.571428571428571,47.714285714285715,0.0,0.0,0
222158,68.85714285714286,0,7,11.571428571428571,57.285714285714285,0.0,0.0,0
222159,61.285714285714285,0,7,11.857142857142858,49.42857142857143,0.0,0.0,0
222160,68.42857142857143,0,7,13.285714285714286,55.142857142857146,0.0,0.0,0
222161,73.42857142857143,0,7,12.0,61.42857142857143,0.0,0.0,0
222162,73.85714285714286,0,7,16.142857142857142,57.714285714285715,0.0,0.0,3
222163,65.57142857142857,0,7,13.571428571428571,52.0,0.0,0.0,0
222164,48.857142857142854,0,7,6.571428571428571,42.285714285714285,0.0,0.0,0
222165,38.0,0,7,10.714285714285714,27.285714285714285,0.0,0.0,0
222166,76.0,0,7,14.571428571428571,61.42857142857143,0.0,0.0,0
222167,79.85714285714286,0,7,15.571428571428571,64.28571428571429,0.0,0.0,0
222168,74.57142857142857,0,7,13.714285714285714,60.857142857142854,0.0,0.0,0
222169,27.923076923076923,7,13,6.384615384615385,21.53846153846154,53.84615384615385,4.0,2
222170,63.42857142857143,0,7,12.285714285714286,51.142857142857146,0.0,0.0,0
222171,63.42857142857143,0,7,12.571428571428571,50.857142857142854,0.0,0.0,0
222172,70.85714285714286,0,7,16.142857142857142,54.714285714285715,0.0,0.0,3
222173,56.714285714285715,0,7,11.142857142857142,45.57142857142857,0.0,0.0,0
222174,64.85714285714286,0,7,14.571428571428571,50.285714285714285,0.0,0.0,3
222175,30.142857142857142,3,7,9.428571428571429,20.714285714285715,42.857142857142854,3.0,2
222176,59.142857142857146,0,7,12.857142857142858,46.285714285714285,0.0,0.0,0
222177,64.57142857142857,0,7,16.0,48.57142857142857,0.0,0.0,3
222178,60.142857142857146,0,7,12.285714285714286,47.857142857142854,0.0,0.0,0
222179,77.28571428571429,0,7,14.714285714285714,62.57142857142857,0.0,0.0,0
222180,39.42857142857143,2,7,8.142857142857142,31.285714285714285,28.57142857142857,2.0,0
222181,75.71428571428571,0,7,16.571428571428573,59.142857142857146,0.0,0.0,3
222182,0.0,7,7,0.0,0.0,100.0,4.0,1
222183,72.42857142857143,0,7,16.428571428571427,56.0,0.0,0.0,3
222184,20.571428571428573,5,7,0.0,20.571428571428573,71.42857142857143,2.0,1
222185,82.28571428571429,0,7,16.285714285714285,66.0,0.0,0.0,3
222186,78.28571428571429,0,7,14.714285714285714,63.57142857142857,0.0,0.0,0
222187,71.57142857142857,0,7,13.857142857142858,57.714285714285715,0.0,0.0,0
222188,71.14285714285714,0,7,12.285714285714286,58.857142857142854,0.0,0.0,0
222189,46.285714285714285,2,7,11.142857142857142,35.142857142857146,28.57142857142857,2.0,0
222190,0.0,7,7,0.0,0.0,100.0,4.0,1
222191,72.71428571428571,0,7,12.857142857142858,59.857142857142854,0.0,0.0,0
222192,66.42857142857143,0,7,14.142857142857142,52.285714285714285,0.0,0.0,0
222193,54.0,0,7,12.142857142857142,41.857142857142854,0.0,0.0,0
222194,70.28571428571429,0,7,11.142857142857142,59.142857142857146,0.0,0.0,0
222195,66.85714285714286,0,7,13.857142857142858,53.0,0.0,0.0,0
222196,45.857142857142854,1,7,12.857142857142858,33.0,14.285714285714285,1.0,3
222197,62.857142857142854,0,7,12.285714285714286,50.57142857142857,0.0,0.0,0
222198,64.0,0,7,12.857142857142858,51.142857142857146,0.0,0.0,0
222199,71.28571428571429,0,7,10.428571428571429,60.857142857142854,0.0,0.0,0
222200,33.714285714285715,3,7,10.428571428571429,23.285714285714285,42.857142857142854,3.0,2
222201,86.42857142857143,0,7,16.142857142857142,70.28571428571429,0.0,0.0,0
222202,80.57142857142857,0,7,12.857142857142858,67.71428571428571,0.0,0.0,0
222203,52.0,0,7,12.142857142857142,39.857142857142854,0.0,0.0,0
222204,74.28571428571429,0,7,13.857142857142858,60.42857142857143,0.0,0.0,0
222205,58.42857142857143,0,7,11.428571428571429,47.0,0.0,0.0,0
222206,69.71428571428571,0,7,13.142857142857142,56.57142857142857,0.0,0.0,0
222207,43.714285714285715,2,7,5.428571428571429,38.285714285714285,28.57142857142857,1.0,0
222208,0.0,7,7,0.0,0.0,100.0,4.0,1
222209,55.714285714285715,0,7,8.857142857142858,46.857142857142854,0.0,0.0,0
222210,0.0,7,7,0.0,0.0,100.0,4.0,1
222211,90.71428571428571,0,7,17.285714285714285,73.42857142857143,0.0,0.0,3
222212,72.42857142857143,0,7,12.857142857142858,59.57142857142857,0.0,0.0,0
222213,0.0,7,7,0.0,0.0,100.0,4.0,1
222214,68.28571428571429,0,7,13.285714285714286,55.0,0.0,0.0,0
222215,77.85714285714286,0,7,14.142857142857142,63.714285714285715,0.0,0.0,0
222216,63.142857142857146,0,7,9.142857142857142,54.0,0.0,0.0,0
222217,71.85714285714286,0,7,14.0,57.857142857142854,0.0,0.0,0
222218,18.0,5,7,7.714285714285714,10.285714285714286,71.42857142857143,4.0,1
222219,0.0,7,7,0.0,0.0,100.0,4.0,1
222220,41.42857142857143,2,7,4.0,37.42857142857143,28.57142857142857,0.0,0
222221,64.57142857142857,0,7,13.142857142857142,51.42857142857143,0.0,0.0,0
222222,0.0,7,7,0.0,0.0,100.0,4.0,1
222223,0.0,7,7,0.0,0.0,100.0,4.0,1
222224,56.57142857142857,0,7,9.571428571428571,47.0,0.0,0.0,0
222225,61.285714285714285,0,7,9.285714285714286,52.0,0.0,0.0,0
222226,0.0,7,7,0.0,0.0,100.0,4.0,1
222227,51.57142857142857,2,7,15.571428571428571,36.0,28.57142857142857,2.0,3
222228,47.142857142857146,2,7,10.428571428571429,36.714285714285715,28.57142857142857,2.0,0
222229,55.0,1,7,11.714285714285714,43.285714285714285,14.285714285714285,1.0,0
222230,0.0,7,7,0.0,0.0,100.0,4.0,1
222231,24.428571428571427,4,7,6.714285714285714,17.714285714285715,57.14285714285714,4.0,1
222232,49.5,0,2,15.5,34.0,0.0,0.0,3
223001,82.83333333333333,0,6,10.333333333333334,72.5,0.0,0.0,0
223002,57.333333333333336,0,6,7.166666666666667,50.166666666666664,0.0,0.0,0
223003,0.0,6,6,0.0,0.0,100.0,3.0,1
223004,66.33333333333333,0,6,9.5,56.833333333333336,0.0,0.0,0
223005,75.66666666666667,0,6,10.0,65.66666666666667,0.0,0.0,0
223006,78.0,0,6,10.5,67.5,0.0,0.0,0
223007,72.16666666666667,0,6,10.666666666666666,61.5,0.0,0.0,0
223008,85.16666666666667,0,6,10.666666666666666,74.5,0.0,0.0,0
223009,0.0,6,6,0.0,0.0,100.0,3.0,1
223010,91.33333333333333,0,6,12.166666666666666,79.16666666666667,0.0,0.0,0
223011,70.5,0,6,10.333333333333334,60.166666666666664,0.0,0.0,0
223012,0.0,6,6,0.0,0.0,100.0,3.0,1
223013,84.33333333333333,0,6,11.666666666666666,72.66666666666667,0.0,0.0,0
223014,59.833333333333336,0,6,4.666666666666667,55.166666666666664,0.0,0.0,0
223015,62.333333333333336,0,6,9.333333333333334,53.0,0.0,0.0,0
223016,61.0,0,6,6.833333333333333,54.166666666666664,0.0,0.0,0
223017,68.33333333333333,0,6,9.833333333333334,58.5,0.0,0.0,0
223018,46.666666666666664,2,6,8.833333333333334,37.833333333333336,33.33333333333333,2.0,0
223019,0.0,6,6,0.0,0.0,100.0,3.0,1
223020,80.16666666666667,0,6,10.833333333333334,69.33333333333333,0.0,0.0,0
223021,51.166666666666664,1,6,7.5,43.666666666666664,16.666666666666664,1.0,0
223022,59.0,0,6,9.5,49.5,0.0,0.0,0
223023,81.0,0,6,9.833333333333334,71.16666666666667,0.0,0.0,0
223024,68.33333333333333,0,6,9.333333333333334,59.0,0.0,0.0,0
223025,44.5,0,6,7.833333333333333,36.666666666666664,0.0,0.0,0
223026,77.16666666666667,0,6,8.5,68.66666666666667,0.0,0.0,0
223027,58.666666666666664,0,6,9.333333333333334,49.333333333333336,0.0,0.0,0
223028,76.83333333333333,0,6,10.5,66.33333333333333,0.0,0.0,0
223029,58.0,0,6,7.0,51.0,0.0,0.0,0
223030,81.66666666666667,0,6,10.333333333333334,71.33333333333333,0.0,0.0,0
223031,63.333333333333336,0,6,8.333333333333334,55.0,0.0,0.0,0
223032,49.0,0,6,6.166666666666667,42.833333333333336,0.0,0.0,0
223033,77.16666666666667,0,6,10.666666666666666,66.5,0.0,0.0,0
223034,68.83333333333333,1,6,10.5,58.333333333333336,16.666666666666664,1.0,0
223035,69.66666666666667,0,6,10.333333333333334,59.333333333333336,0.0,0.0,0
223036,46.666666666666664,0,6,7.0,39.666666666666664,0.0,0.0,0
223037,73.0,0,6,10.166666666666666,62.833333333333336,0.0,0.0,0
223038,61.833333333333336,0,6,9.333333333333334,52.5,0.0,0.0,0
223039,0.0,6,6,0.0,0.0,100.0,3.0,1
223040,65.5,0,6,7.833333333333333,57.666666666666664,0.0,0.0,0
223041,51.166666666666664,1,6,8.666666666666666,42.5,16.666666666666664,1.0,0
223042,65.16666666666667,0,6,8.666666666666666,56.5,0.0,0.0,0
223043,62.833333333333336,0,6,10.666666666666666,52.166666666666664,0.0,0.0,0
223044,75.16666666666667,0,6,9.833333333333334,65.33333333333333,0.0,0.0,0
223045,63.5,0,6,9.833333333333334,53.666666666666664,0.0,0.0,0
223046,70.66666666666667,0,6,9.5,61.166666666666664,0.0,0.0,0
223047,47.666666666666664,1,6,9.0,38.666666666666664,16.666666666666664,1.0,0
223048,0.0,6,6,0.0,0.0,100.0,3.0,1
223049,71.16666666666667,0,6,7.166666666666667,64.0,0.0,0.0,0
223050,65.33333333333333,0,6,10.166666666666666,55.166666666666664,0.0,0.0,0
223051,66.16666666666667,0,6,8.166666666666666,58.0,0.0,0.0,0
223052,69.0,0,6,8.5,60.5,0.0,0.0,0
223053,54.333333333333336,1,6,10.333333333333334,44.0,16.666666666666664,1.0,0
223054,74.33333333333333,0,6,9.5,64.83333333333333,0.0,0.0,0
223055,44.166666666666664,1,6,6.0,38.166666666666664,16.666666666666664,1.0,0
223056,66.5,0,6,6.5,60.0,0.0,0.0,0
223057,70.16666666666667,0,6,8.0,62.166666666666664,0.0,0.0,0
223058,78.66666666666667,0,6,11.0,67.66666666666667,0.0,0.0,0
223059,86.5,0,6,10.666666666666666,75.83333333333333,0.0,0.0,0
223060,59.666666666666664,0,6,5.666666666666667,54.0,0.0,0.0,0
223061,53.666666666666664,0,6,6.166666666666667,47.5,0.0,0.0,0
223062,49.666666666666664,0,6,7.333333333333333,42.333333333333336,0.0,0.0,0
223063,92.66666666666667,0,6,12.5,80.16666666666667,0.0,0.0,0
223064,65.33333333333333,0,6,8.833333333333334,56.5,0.0,0.0,0
223065,75.16666666666667,0,6,10.833333333333334,64.33333333333333,0.0,0.0,0
223066,60.666666666666664,1,6,10.5,50.166666666666664,16.666666666666664,1.0,0
223067,76.83333333333333,0,6,10.0,66.83333333333333,0.0,0.0,0
223068,1.5,6,6,1.5,0.0,100.0,6.0,1
223069,36.5,3,6,10.833333333333334,25.666666666666668,50.0,3.0,2
223070,74.0,0,6,9.5,64.5,0.0,0.0,0
223071,76.16666666666667,0,6,8.5,67.66666666666667,0.0,0.0,0
223072,67.83333333333333,0,6,8.833333333333334,59.0,0.0,0.0,0
223073,57.5,0,6,6.333333333333333,51.166666666666664,0.0,0.0,0
223074,69.33333333333333,0,6,9.0,60.333333333333336,0.0,0.0,0
223075,57.0,0,6,8.666666666666666,48.333333333333336,0.0,0.0,0
223076,71.0,0,6,9.166666666666666,61.833333333333336,0.0,0.0,0
223077,72.16666666666667,0,6,10.666666666666666,61.5,0.0,0.0,0
223078,70.5,0,6,9.166666666666666,61.333333333333336,0.0,0.0,0
223079,76.66666666666667,0,6,9.5,67.16666666666667,0.0,0.0,0
223080,0.0,6,6,0.0,0.0,100.0,3.0,1
223081,57.666666666666664,0,6,5.166666666666667,52.5,0.0,0.0,0
223082,70.66666666666667,0,6,6.833333333333333,63.833333333333336,0.0,0.0,0
223083,67.16666666666667,0,6,9.5,57.666666666666664,0.0,0.0,0
223084,83.0,0,6,12.166666666666666,70.83333333333333,0.0,0.0,0
223085,66.0,0,6,10.333333333333334,55.666666666666664,0.0,0.0,0
223086,74.16666666666667,0,6,8.833333333333334,65.33333333333333,0.0,0.0,0
223087,67.5,0,6,8.833333333333334,58.666666666666664,0.0,0.0,0
223088,53.666666666666664,0,6,6.666666666666667,47.0,0.0,0.0,0
223089,40.5,3,6,11.333333333333334,29.166666666666668,50.0,3.0,2
223090,64.5,0,6,8.5,56.0,0.0,0.0,0
223091,35.666666666666664,0,6,6.5,29.166666666666668,0.0,0.0,0
223092,43.666666666666664,0,6,6.666666666666667,37.0,0.0,0.0,0
223093,72.66666666666667,0,6,9.5,63.166666666666664,0.0,0.0,0
223094,65.0,0,6,8.0,57.0,0.0,0.0,0
223095,39.166666666666664,0,6,4.5,34.666666666666664,0.0,0.0,0
223096,63.333333333333336,0,6,8.833333333333334,54.5,0.0,0.0,0
223097,69.66666666666667,0,6,7.166666666666667,62.5,0.0,0.0,0
223098,67.5,0,6,9.666666666666666,57.833333333333336,0.0,0.0,0
223099,66.66666666666667,0,6,8.833333333333334,57.833333333333336,0.0,0.0,0
223100,0.0,6,6,0.0,0.0,100.0,3.0,1
223101,81.66666666666667,0,6,12.166666666666666,69.5,0.0,0.0,0
223102,37.0,3,6,7.666666666666667,29.333333333333332,50.0,3.0,2
223103,60.0,0,6,8.5,51.5,0.0,0.0,0
223104,66.33333333333333,0,6,8.5,57.833333333333336,0.0,0.0,0
223105,79.33333333333333,0,6,9.666666666666666,69.66666666666667,0.0,0.0,0
223106,50.833333333333336,0,6,7.166666666666667,43.666666666666664,0.0,0.0,0
223107,52.833333333333336,1,6,8.333333333333334,44.5,16.666666666666664,1.0,0
223108,58.833333333333336,0,6,8.333333333333334,50.5,0.0,0.0,0
223109,0.0,6,6,0.0,0.0,100.0,3.0,1
223110,13.166666666666666,4,6,0.0,13.166666666666666,66.66666666666666,2.0,1
223111,74.83333333333333,0,6,8.833333333333334,66.0,0.0,0.0,0
223112,61.5,0,6,8.5,53.0,0.0,0.0,0
223113,64.66666666666667,0,6,9.5,55.166666666666664,0.0,0.0,0
223114,57.333333333333336,0,6,8.666666666666666,48.666666666666664,0.0,0.0,0
223115,60.166666666666664,1,6,8.5,51.666666666666664,16.666666666666664,1.0,0
223116,75.33333333333333,0,6,9.5,65.83333333333333,0.0,0.0,0
223117,73.66666666666667,0,6,8.833333333333334,64.83333333333333,0.0,0.0,0
223118,0.0,6,6,0.0,0.0,100.0,3.0,1
